permalink,year,m_fr_sum,fr_sum,serial_num,vp_exp_dummy,num_comp_exp,product_num,inv_num,cs_dummy,biz_dummy,master_dummy
ben-elowitz,2011,0,0,2,0,8,3,0,1,0,0
ben-elowitz,2012,0,0,2,0,8,3,0,1,0,0
ben-elowitz,2013,0,0,2,0,8,3,0,1,0,0
ben-elowitz,2014,0,0,2,0,8,3,0,1,0,0
ron-gorodetzky,2011,0,0,2,0,4,9,0,0,0,0
ron-gorodetzky,2012,0,0,2,0,4,9,0,0,0,0
ron-gorodetzky,2013,0,0,2,0,4,9,0,0,0,0
ron-gorodetzky,2014,0,0,2,0,4,9,0,0,0,0
mark-zuckerberg,2011,1500,1500000000,2,1,3,7,0,0,0,0
mark-zuckerberg,2012,0,0,2,1,3,7,0,0,0,0
mark-zuckerberg,2013,0,0,3,1,3,8,1,0,0,0
mark-zuckerberg,2014,0,0,3,1,3,10,3,0,0,0
dustin-moskovitz,2011,1500,1500000000,2,0,2,6,24,0,0,0
dustin-moskovitz,2012,28,28000000,2,0,2,6,28,0,0,0
dustin-moskovitz,2013,0,0,2,0,2,7,28,0,0,0
dustin-moskovitz,2014,0,0,2,0,2,9,36,0,0,0
matt-cohler,2011,0,0,0,1,6,1,3,1,1,0
matt-cohler,2012,0,0,0,1,6,1,3,1,1,0
matt-cohler,2013,0,0,1,1,6,1,6,1,1,0
matt-cohler,2014,0,0,1,1,6,1,10,1,1,0
chris-hughes,2011,1500,1500000000,2,1,6,6,4,0,0,0
chris-hughes,2012,0,0,2,1,6,6,10,0,0,0
chris-hughes,2013,0,0,2,1,6,7,10,0,0,0
chris-hughes,2014,0,0,2,1,6,9,15,0,0,0
darren-crystal,2011,0,0,1,0,3,1,1,1,0,0
darren-crystal,2012,0,0,1,0,3,1,1,1,0,0
darren-crystal,2013,0,0,1,0,3,1,1,1,0,0
darren-crystal,2014,3.186432,3186432,1,0,3,1,1,1,0,0
michael-clark,2011,0,0,1,0,3,1,0,0,0,0
michael-clark,2012,0,0,1,0,3,1,0,0,0,0
michael-clark,2013,0,0,1,0,3,1,0,0,0,0
michael-clark,2014,0,0,1,0,3,1,0,0,0,0
peter-pham,2011,28,28000000,1,1,12,1,3,0,1,0
peter-pham,2012,0,0,1,1,12,1,4,0,1,0
peter-pham,2013,0,0,1,1,12,1,6,0,1,0
peter-pham,2014,0,0,1,1,12,1,6,0,1,0
alice-lankester,2011,0,0,3,1,13,4,0,0,0,0
alice-lankester,2012,0,0,3,1,13,4,0,0,0,0
alice-lankester,2013,0,0,3,1,13,4,0,0,0,0
alice-lankester,2014,0,0,3,1,13,4,0,0,0,0
david-sacks,2011,17,17000000,2,1,10,2,0,0,1,0
david-sacks,2012,85,85000000,2,1,10,2,0,0,1,0
david-sacks,2013,0,0,2,1,10,2,19,0,1,0
david-sacks,2014,0,0,2,1,10,2,36,0,1,0
alan-braverman,2011,25,25000000,1,1,6,2,1,1,0,0
alan-braverman,2012,0,0,2,1,6,2,1,1,0,0
alan-braverman,2013,0,0,2,1,6,2,3,1,0,0
alan-braverman,2014,0,0,2,1,6,2,3,1,0,0
phil-bogle,2014,0,0,1,0,1,1,0,0,0,0
phil-bogle,2012,0,0,1,0,1,1,0,0,0,0
phil-bogle,2013,0,0,1,0,1,1,0,0,0,0
phil-bogle,2011,0,0,1,0,1,1,0,0,0,0
jason-goldberg,2013,165,165000000,4,0,8,5,3,0,0,0
jason-goldberg,2014,0,0,5,0,8,5,3,0,0,0
jason-goldberg,2011,48.7,48700000,4,0,8,5,3,0,0,0
jason-goldberg,2012,120,120000000,4,0,8,5,3,0,0,0
blake-williams,2013,0,0,1,0,4,1,0,0,0,0
blake-williams,2014,0,0,1,0,4,1,0,0,0,0
blake-williams,2011,0,0,1,0,4,1,0,0,0,0
blake-williams,2012,0,0,1,0,4,1,0,0,0,0
chris-tolles,2014,0,0,3,1,6,4,1,0,0,0
chris-tolles,2012,0,0,3,1,6,4,1,0,0,0
chris-tolles,2013,0,0,3,1,6,4,1,0,0,0
chris-tolles,2011,0,0,3,1,6,4,0,0,0,0
fred-wagner,2013,0,0,1,0,1,1,0,0,0,0
fred-wagner,2014,0,0,1,0,1,1,0,0,0,0
fred-wagner,2011,0,0,1,0,1,1,0,0,0,0
fred-wagner,2012,0,0,1,0,1,1,0,0,0,0
jessica-livingston,2013,0,0,1,0,1,1,3,0,0,0
jessica-livingston,2014,0,0,1,0,1,1,6,0,0,0
jessica-livingston,2011,0,0,1,0,1,1,0,0,0,0
jessica-livingston,2012,0,0,1,0,1,1,3,0,0,0
trevor-blackwell,2012,0,0,1,0,2,1,3,1,0,0
trevor-blackwell,2013,0,0,1,0,2,1,6,1,0,0
trevor-blackwell,2014,0,0,1,0,2,1,6,1,0,0
trevor-blackwell,2011,0,0,1,0,2,1,3,1,0,0
paul-graham,2014,0,0,1,1,3,1,36,0,0,1
paul-graham,2012,0,0,1,1,3,1,24,0,0,1
paul-graham,2013,0,0,1,1,3,1,29,0,0,1
paul-graham,2011,0,0,1,1,3,1,9,0,0,1
vincent-paquet,2013,0,0,1,0,3,1,1,0,0,0
vincent-paquet,2014,0,0,1,0,3,1,1,0,0,0
vincent-paquet,2011,0,0,1,0,3,1,1,0,0,0
vincent-paquet,2012,0,0,1,0,3,1,1,0,0,0
craig-walker,2013,0,0,3,0,10,3,0,0,1,0
craig-walker,2012,15,15000000,3,0,10,3,0,0,1,0
craig-walker,2014,0,0,3,0,10,3,0,0,1,0
craig-walker,2011,3,3000000,2,0,10,3,0,0,1,0
oren-levy,2014,0,0,2,0,6,2,0,0,0,0
oren-levy,2012,0,0,2,0,6,2,0,0,0,0
oren-levy,2013,0,0,2,0,6,2,0,0,0,0
oren-levy,2011,0,0,2,0,6,2,0,0,0,0
nir-ofir,2013,0,0,2,0,7,2,0,0,1,0
nir-ofir,2014,0,0,2,0,7,2,0,0,1,0
nir-ofir,2011,0,0,2,0,7,2,0,0,1,0
nir-ofir,2012,1.5,1500000,2,0,7,2,0,0,1,0
john-ham,2013,0,0,1,0,1,2,3,0,0,0
john-ham,2014,0,0,1,0,1,2,3,0,0,0
john-ham,2011,0,0,1,0,1,2,2,0,0,0
john-ham,2012,0,0,1,0,1,2,2,0,0,0
brad-hunstable,2014,0,0,1,0,2,2,0,1,1,0
brad-hunstable,2012,0,0,1,0,2,2,0,1,1,0
brad-hunstable,2013,0,0,1,0,2,2,0,1,1,0
brad-hunstable,2011,0,0,1,0,2,2,0,1,1,0
kyle-vogt,2013,0,0,2,0,4,2,1,0,0,0
kyle-vogt,2014,0,0,2,0,4,2,1,0,0,0
kyle-vogt,2011,0,0,1,0,4,2,0,0,0,0
kyle-vogt,2012,0,0,2,0,4,2,1,0,0,0
emmett-shear,2013,20,20000000,2,0,4,2,6,1,0,0
emmett-shear,2014,0,0,2,0,4,2,10,1,0,0
emmett-shear,2011,0,0,2,0,4,2,1,1,0,0
emmett-shear,2012,15,15000000,2,0,4,2,3,1,0,0
justin-kan,2014,0,0,5,1,7,5,36,0,0,0
justin-kan,2012,18.3,18300000,5,1,7,5,1,0,0,0
justin-kan,2013,20,20000000,5,1,7,5,8,0,0,0
justin-kan,2011,0,0,4,1,7,5,1,0,0,0
max-haot,2013,0,0,1,0,1,4,0,0,0,0
max-haot,2014,0,0,1,0,1,4,0,0,0,0
max-haot,2011,1.999973,1999973,1,0,1,4,0,0,0,0
max-haot,2012,0,0,1,0,1,4,0,0,0,0
steve-chen,2013,0,0,2,1,5,4,36,1,0,0
steve-chen,2014,0,0,2,1,5,4,36,1,0,0
steve-chen,2012,0,0,2,1,5,4,36,1,0,0
steve-chen,2011,0,0,2,1,5,4,27,1,0,0
chad-hurley,2014,0,0,2,1,4,4,0,0,0,0
chad-hurley,2012,0,0,2,1,4,4,0,0,0,0
chad-hurley,2013,0,0,2,1,4,4,0,0,0,0
chad-hurley,2011,0,0,2,1,4,4,0,0,0,0
thomas-pigoski,2013,0,0,1,0,2,1,0,0,0,0
thomas-pigoski,2014,0,0,1,0,2,1,0,0,0,0
thomas-pigoski,2011,0,0,1,0,2,1,0,0,0,0
thomas-pigoski,2012,0,0,1,0,2,1,0,0,0,0
john-witchel,2013,45,45000000,4,1,9,4,0,1,0,1
john-witchel,2014,70,70000000,4,1,9,4,0,1,0,1
john-witchel,2011,17.2,17200000,4,1,9,4,0,1,0,1
john-witchel,2012,0,0,4,1,9,4,0,1,0,1
marc-hedlund,2013,0,0,1,1,3,1,0,0,0,0
marc-hedlund,2014,0,0,1,1,3,1,0,0,0,0
marc-hedlund,2011,0,0,1,1,3,1,0,0,0,0
marc-hedlund,2012,0,0,1,1,3,1,0,0,0,0
alex-nerst,2013,0,0,1,0,1,2,0,0,0,0
alex-nerst,2014,0,0,1,0,1,2,0,0,0,0
alex-nerst,2011,10,10000000,1,0,1,2,0,0,0,0
alex-nerst,2012,0,0,1,0,1,2,0,0,0,0
boaz-zilberman,2013,0,0,1,0,1,2,0,0,0,0
boaz-zilberman,2014,0,0,1,0,1,2,0,0,0,0
boaz-zilberman,2012,0,0,1,0,1,2,0,0,0,0
boaz-zilberman,2011,10,10000000,1,0,1,2,0,0,0,0
michael-robertson,2014,0,0,5,0,7,5,1,0,0,0
michael-robertson,2012,0,0,5,0,7,5,1,0,0,0
michael-robertson,2013,0,0,5,0,7,5,1,0,0,0
michael-robertson,2011,0,0,5,0,7,5,1,0,0,0
henry-gomez,2014,0,0,1,0,11,1,0,0,0,0
henry-gomez,2013,0,0,1,0,11,1,0,0,0,0
henry-gomez,2011,0,0,1,0,11,1,0,0,0,0
henry-gomez,2012,0,0,1,0,11,1,0,0,0,0
janus-friis,2013,83.2,83200000,4,0,5,8,6,0,0,0
janus-friis,2014,25,25000000,4,0,5,8,6,0,0,0
janus-friis,2011,17.5,17500000,4,0,5,8,3,0,0,0
janus-friis,2012,0,0,4,0,5,8,3,0,0,0
niklas-zennstrom,2013,83.2,83200000,5,1,11,9,1,1,1,1
niklas-zennstrom,2014,25,25000000,5,1,11,9,1,1,1,1
niklas-zennstrom,2011,17.5,17500000,5,1,11,9,1,1,1,1
niklas-zennstrom,2012,0,0,5,1,11,9,1,1,1,1
jason-rhee,2014,0,0,2,0,4,4,0,0,0,0
jason-rhee,2012,0,0,2,0,4,4,0,0,0,0
jason-rhee,2013,0,0,2,0,4,4,0,0,0,0
jason-rhee,2011,15,15000000,2,0,4,4,0,0,0,0
arthur-cinader,2014,0,0,2,0,3,4,0,0,0,0
arthur-cinader,2011,15,15000000,2,0,3,4,0,0,0,0
arthur-cinader,2012,0,0,2,0,3,4,0,0,0,0
arthur-cinader,2013,0,0,2,0,3,4,0,0,0,0
krista-moatz,2013,0,0,2,0,3,4,0,0,1,0
krista-moatz,2014,0,0,2,0,3,4,0,0,1,0
krista-moatz,2011,15,15000000,2,0,3,4,0,0,1,0
krista-moatz,2012,0,0,2,0,3,4,0,0,1,0
lisa-sugar,2014,0,0,2,0,3,4,0,0,0,0
lisa-sugar,2012,0,0,2,0,3,4,0,0,0,0
lisa-sugar,2013,0,0,2,0,3,4,0,0,0,0
lisa-sugar,2011,15,15000000,2,0,3,4,0,0,0,0
brian-sugar,2014,0,0,2,0,3,4,10,0,0,0
brian-sugar,2012,0,0,2,0,3,4,6,0,0,0
brian-sugar,2013,0,0,2,0,3,4,10,0,0,0
brian-sugar,2011,15,15000000,2,0,3,4,4,0,0,0
jim-young,2013,0,0,1,0,2,1,6,0,0,0
jim-young,2014,0,0,1,0,2,1,6,0,0,0
jim-young,2011,0,0,1,0,2,1,4,0,0,0
jim-young,2012,0,0,1,0,2,1,6,0,0,0
james-hong,2014,0,0,1,1,9,1,36,0,0,0
james-hong,2012,0,0,1,1,9,1,36,0,0,0
james-hong,2013,0,0,1,1,9,1,36,0,0,0
james-hong,2011,0,0,1,1,9,1,29,0,0,0
brian-c-mcgarvey,2014,0,0,1,0,8,1,0,0,0,0
brian-c-mcgarvey,2012,0,0,1,0,8,1,0,0,0,0
brian-c-mcgarvey,2013,0,0,1,0,8,1,0,0,0,0
brian-c-mcgarvey,2011,0,0,1,0,8,1,0,0,0,0
dr-benjamin-bederson,2013,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2014,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2011,0,0,1,1,2,8,0,0,0,0
dr-benjamin-bederson,2012,0,0,1,1,2,8,0,0,0,0
jim-cooley,2012,0,0,1,0,1,1,0,0,0,0
jim-cooley,2013,0,0,1,0,1,1,0,0,0,0
jim-cooley,2014,0,0,1,0,1,1,0,0,0,0
jim-cooley,2011,0,0,1,0,1,1,0,0,0,0
john-sangiovanni,2014,0,0,2,0,2,9,0,0,0,0
john-sangiovanni,2012,0,0,2,0,2,9,0,0,0,0
john-sangiovanni,2013,0,0,2,0,2,9,0,0,0,0
john-sangiovanni,2011,0,0,2,0,2,9,0,0,0,0
arthur-van-hoff,2013,0,0,3,1,16,3,0,1,0,0
arthur-van-hoff,2014,0,0,3,1,16,3,0,1,0,0
arthur-van-hoff,2011,0,0,3,1,16,3,0,1,0,0
arthur-van-hoff,2012,0,0,3,1,16,3,0,1,0,0
cedric-maloux,2013,0,0,2,1,6,2,0,0,0,0
cedric-maloux,2014,0,0,2,1,6,2,0,0,0,0
cedric-maloux,2011,0,0,1,1,6,2,0,0,0,0
cedric-maloux,2012,0,0,1,1,6,2,0,0,0,0
david-prager,2014,0,0,1,0,4,8,1,0,0,0
david-prager,2012,0,0,1,0,4,8,0,0,0,0
david-prager,2013,0,0,1,0,4,8,1,0,0,0
david-prager,2011,0,0,1,0,4,8,0,0,0,0
david-huard,2013,0,0,1,0,1,8,0,0,0,0
david-huard,2014,0,0,1,0,1,8,0,0,0,0
david-huard,2011,0,0,1,0,1,8,0,0,0,0
david-huard,2012,0,0,1,0,1,8,0,0,0,0
daniel-burka,2013,0,0,3,1,8,4,1,0,0,0
daniel-burka,2014,0,0,3,1,8,4,1,0,0,0
daniel-burka,2011,1.7,1700000,3,1,8,4,1,0,0,0
daniel-burka,2012,0,0,3,1,8,4,1,0,0,0
leah-culver,2014,0,0,2,0,5,2,0,1,0,0
leah-culver,2012,0,0,2,0,5,2,0,1,0,0
leah-culver,2013,0,0,2,0,5,2,0,1,0,0
leah-culver,2011,0,0,2,0,5,2,0,1,0,0
luke-nosek,2011,0,0,2,1,7,4,0,1,0,0
luke-nosek,2012,0,0,2,1,7,4,1,1,0,0
luke-nosek,2013,0,0,2,1,7,4,1,1,0,0
luke-nosek,2014,0,0,2,1,7,4,1,1,0,0
jason-rubin,2011,0,0,2,0,4,2,0,0,0,0
jason-rubin,2012,0,0,2,0,4,2,0,0,0,0
jason-rubin,2013,0,0,2,0,4,2,0,0,0,0
jason-rubin,2014,0,0,2,0,4,2,0,0,0,0
jason-kay,2011,0,0,4,1,12,4,0,0,0,0
jason-kay,2012,0,0,4,1,12,4,0,0,0,0
jason-kay,2013,0,0,4,1,12,4,0,0,0,0
jason-kay,2014,0,0,4,1,12,4,0,0,0,0
evan-williams,2011,800,800000000,5,1,7,8,3,0,0,0
evan-williams,2012,2,2000000,6,1,7,8,11,0,0,0
evan-williams,2013,0,0,6,1,7,8,11,0,0,0
evan-williams,2014,25,25000000,6,1,7,9,36,0,0,0
garrett-camp,2011,65,65000000,2,1,10,3,12,1,0,1
garrett-camp,2012,0,0,2,1,10,3,21,1,0,1
garrett-camp,2013,258,258000000,3,1,10,3,28,1,0,1
garrett-camp,2014,3050,3050000000,3,1,10,3,36,1,0,1
jack-dorsey,2011,930.5,930500000,2,1,8,3,15,0,0,0
jack-dorsey,2012,200,200000000,2,1,8,3,17,0,0,0
jack-dorsey,2013,0,0,2,1,8,5,36,0,0,0
jack-dorsey,2014,250,250000000,2,1,8,9,36,0,0,0
biz-stone,2011,800,800000000,3,1,12,7,3,0,0,0
biz-stone,2012,2,2000000,4,1,12,7,6,0,0,0
biz-stone,2013,0,0,5,1,12,7,6,0,0,0
biz-stone,2014,25,25000000,5,1,12,8,6,0,0,0
john-adler,2011,13,13000000,1,1,3,1,0,0,0,0
john-adler,2012,0,0,1,1,3,1,0,0,0,0
john-adler,2013,0,0,1,1,3,1,0,0,0,0
john-adler,2014,0,0,1,1,3,1,0,0,0,0
jared-friedman,2011,13,13000000,1,0,1,1,0,0,0,0
jared-friedman,2012,0,0,1,0,1,1,0,0,0,0
jared-friedman,2013,0,0,1,0,1,1,3,0,0,0
jared-friedman,2014,0,0,1,0,1,1,6,0,0,0
tikhon-bernstam,2011,20,20000000,2,0,2,2,5,0,0,0
tikhon-bernstam,2012,0,0,2,0,2,2,8,0,0,0
tikhon-bernstam,2013,0,0,2,0,2,2,23,0,0,0
tikhon-bernstam,2014,0,0,2,0,2,2,36,0,0,0
bill-nguyen,2011,28,28000000,2,1,4,2,0,0,0,0
bill-nguyen,2012,0,0,2,1,4,2,0,0,0,0
bill-nguyen,2013,0,0,2,1,4,2,0,0,0,0
bill-nguyen,2014,0,0,2,1,4,2,0,0,0,0
sky-dayton,2011,23.598258,23598258,8,1,13,8,6,0,0,0
sky-dayton,2012,0,0,8,1,13,8,10,0,0,0
sky-dayton,2013,0,0,8,1,13,8,10,0,0,0
sky-dayton,2014,50,50000000,8,1,13,8,15,0,0,0
jay-lee,2011,0,0,1,0,3,6,0,0,0,0
jay-lee,2012,0,0,1,0,3,6,0,0,0,0
jay-lee,2013,0,0,1,0,3,6,0,0,0,0
jay-lee,2014,0,0,1,0,3,6,0,0,0,0
pierre-omidyar,2011,0,0,5,1,6,8,0,1,0,0
pierre-omidyar,2012,0,0,5,1,6,8,0,1,0,0
pierre-omidyar,2013,0,0,5,1,6,8,3,1,0,0
pierre-omidyar,2014,0,0,5,1,6,8,3,1,0,0
jeremy-latrasse,2011,3.35,3350000,1,1,4,1,0,0,0,0
jeremy-latrasse,2013,0,0,1,1,4,1,0,0,0,0
jeremy-latrasse,2012,11.95,11950000,1,1,4,1,0,0,0,0
jeremy-latrasse,2014,4,4000000,1,1,4,1,1,0,0,0
scott-petry,2011,0,0,1,1,5,1,1,0,1,0
scott-petry,2012,0,0,1,1,5,1,6,0,1,0
scott-petry,2013,0,0,1,1,5,1,6,0,1,0
scott-petry,2014,0,0,1,1,5,1,10,0,1,0
ryan-king,2011,0,0,0,1,4,1,0,1,0,1
ryan-king,2012,0,0,0,1,4,1,0,1,0,1
ryan-king,2013,0,0,1,1,4,1,0,1,0,1
ryan-king,2014,8,8000000,1,1,4,1,0,1,0,1
john-mccrea,2011,0,0,1,0,3,1,0,0,0,0
john-mccrea,2012,0,0,1,0,3,1,0,0,0,0
john-mccrea,2013,0,0,1,0,3,1,0,0,0,0
john-mccrea,2014,0,0,1,0,3,1,0,0,0,0
barney-pell,2011,0,0,4,1,6,4,9,0,0,0
barney-pell,2012,7,7000000,4,1,6,4,14,0,0,0
barney-pell,2013,23.5,23500000,4,1,6,4,25,0,0,0
barney-pell,2014,22.5,22500000,4,1,6,4,36,0,0,0
lorenzo-thione,2011,0,0,2,1,10,3,10,1,0,1
lorenzo-thione,2012,0.8,800000,3,1,10,3,10,1,0,1
lorenzo-thione,2013,0,0,3,1,10,3,10,1,0,1
lorenzo-thione,2014,0,0,3,1,10,3,15,1,0,1
adam-hertz,2011,0,0,1,0,1,1,0,0,0,0
adam-hertz,2012,0,0,1,0,1,1,0,0,0,0
adam-hertz,2013,0,0,1,0,1,1,0,0,0,0
adam-hertz,2014,0,0,1,0,1,1,0,0,0,0
ted-murphy,2011,0,0,2,0,2,4,0,0,0,0
ted-murphy,2012,0,0,2,0,2,4,0,0,0,0
ted-murphy,2013,0,0,2,0,2,4,0,0,0,0
ted-murphy,2014,12,12000000,2,0,2,5,0,0,0,0
jason-calacanis,2011,0,0,3,1,15,4,0,0,0,0
jason-calacanis,2012,0,0,3,1,15,4,8,0,0,0
jason-calacanis,2013,0,0,4,1,15,4,21,0,0,0
jason-calacanis,2014,0,0,4,1,15,4,36,0,0,0
daniel-graf,2011,0,0,1,0,3,2,0,1,0,1
daniel-graf,2012,0,0,1,0,3,2,0,1,0,1
daniel-graf,2013,0,0,1,0,3,2,0,1,0,1
daniel-graf,2014,0,0,1,0,3,2,0,1,0,1
erik-abaic,2011,0,0,1,0,1,2,0,0,0,0
erik-abaic,2012,0,0,1,0,1,2,0,0,0,0
erik-abaic,2013,0,0,1,0,1,2,0,0,0,0
erik-abaic,2014,0,0,1,0,1,2,0,0,0,0
ted-dunning,2011,0,0,1,0,5,2,0,1,0,1
ted-dunning,2012,0,0,1,0,5,2,0,1,0,1
ted-dunning,2013,0,0,1,0,5,2,0,1,0,1
ted-dunning,2014,0,0,1,0,5,2,0,1,0,1
ted-meisel,2011,0,0,0,1,13,1,6,0,0,0
ted-meisel,2012,0,0,1,1,13,1,6,0,0,0
ted-meisel,2013,0,0,1,1,13,1,6,0,0,0
ted-meisel,2014,6,6000000,1,1,13,1,6,0,0,0
todd-dagres,2011,0,0,1,1,23,1,0,0,0,0
todd-dagres,2012,0,0,1,1,23,1,0,0,0,0
todd-dagres,2013,0,0,1,1,23,1,0,0,0,0
todd-dagres,2014,0,0,1,1,23,1,0,0,0,0
ian-clarke,2011,0,0,4,1,11,5,0,1,0,0
ian-clarke,2012,1.5,1500000,5,1,11,5,0,1,0,0
ian-clarke,2013,5.3,5300000,5,1,11,5,0,1,0,0
ian-clarke,2014,0,0,5,1,11,5,0,1,0,0
scott-kliger,2011,0,0,2,0,8,2,0,0,0,0
scott-kliger,2012,0,0,2,0,8,2,0,0,0,0
scott-kliger,2013,0,0,2,0,8,2,0,0,0,0
scott-kliger,2014,0,0,2,0,8,2,0,0,0,0
dr-francisco-j-martin,2011,0.15,150000,3,0,5,10,0,1,0,0
dr-francisco-j-martin,2012,0,0,3,0,5,10,0,1,0,0
dr-francisco-j-martin,2013,1.25,1250000,3,0,5,10,0,1,0,0
dr-francisco-j-martin,2014,0.233,233000,3,0,5,10,0,1,0,0
gabriel-aldamiz-echevarria,2011,0,0,2,0,3,2,0,0,1,0
gabriel-aldamiz-echevarria,2012,0.8,800000,2,0,3,2,0,0,1,0
gabriel-aldamiz-echevarria,2013,0,0,2,0,3,2,0,0,1,0
gabriel-aldamiz-echevarria,2014,0,0,2,0,3,2,0,0,1,0
dr-marc-torrens,2011,0,0,1,0,2,1,0,0,0,0
dr-marc-torrens,2012,0,0,1,0,2,1,0,0,0,0
dr-marc-torrens,2013,0,0,1,0,2,1,0,0,0,0
dr-marc-torrens,2014,0,0,1,0,2,1,0,0,0,0
gina-bianchini,2011,0,0,1,1,5,3,0,0,0,0
